id_transacao,id_cliente,data_transacao,valor,tipo_transacao,canal,cidade_transacao,pais_transacao,dispositivo,flag_fraude_confirmada
TRX17A00941,CART0128,2025-04-21 20:48:57,1342.96,Online,Cartão de Débito,Arapongas,Brasil,Desconhecido,0
TRX17A00942,CART0178,2025-04-22 23:30:50,1420.13,Presencial,Cartão de Débito,Arapongas,Brasil,Desconhecido,0
TRX17A00943,CART0124,2025-04-04 11:46:57,1035.68,Presencial,Cartão de Débito,Rolândia,Brasil,Celular,0
TRX17A00944,CART0187,2025-04-08 14:04:13,2872.39,Presencial,Cartão de Débito,Curitiba,Brasil,POS,0
TRX17A00945,CART0170,2025-04-07 01:03:03,824.68,Presencial,Cartão de Débito,Cambé,Brasil,Desconhecido,0
TRX17A00946,CART0174,2025-04-11 17:11:21,516.39,Presencial,Cartão de Crédito,Curitiba,Brasil,Notebook,0
TRX17A00947,CART0090,2025-04-23 15:43:12,599.79,Presencial,Cartão de Débito,Londrina,Brasil,Desconhecido,0
TRX17A00948,CART0029,2025-04-16 10:03:10,1358.53,Presencial,Cartão de Débito,Londrina,Brasil,Desconhecido,0
TRX17A00949,CART0062,2025-04-08 23:33:47,2454.44,Online,Cartão de Crédito,Salvador,Brasil,Notebook,0
TRX17A00950,CART0054,2025-04-16 19:30:25,2693.09,Presencial,Cartão de Débito,Arapongas,Brasil,Notebook,0
TRX17A00951,CART0129,2025-04-07 17:11:19,925.82,Online,Cartão de Crédito,Ibiporã,Brasil,Celular,0
TRX17A00952,CART0073,2025-04-11 21:16:42,1122.41,Presencial,Cartão de Crédito,Ibiporã,Brasil,POS,1
TRX17A00953,CART0042,2025-04-14 11:31:15,1612.79,Presencial,Cartão de Débito,Rolândia,Brasil,Celular,0
TRX17A00954,CART0093,2025-04-20 00:30:06,1954.2,Presencial,Cartão de Débito,Arapongas,Brasil,Desconhecido,0
TRX17A00955,CART0147,2025-04-06 18:21:23,1305.41,Online,Cartão de Crédito,Arapongas,Brasil,POS,0
TRX17A00956,CART0028,2025-04-08 10:02:28,588.61,Presencial,Cartão de Débito,Cambé,Brasil,Desconhecido,0
TRX17A00957,CART0083,2025-04-11 07:39:39,2360.85,Presencial,Cartão de Débito,Desconhecido,Estados Unidos,Desconhecido,0
TRX17A00958,CART0145,2025-04-04 08:26:59,34.18,Online,Cartão de Crédito,Cambé,Brasil,POS,0
TRX17A00959,CART0098,2025-04-26 12:13:05,508.68,Presencial,Cartão de Débito,Fortaleza,Brasil,POS,0
TRX17A00960,CART0038,2025-04-09 16:37:23,525.2,Presencial,Cartão de Débito,São Paulo,Brasil,Notebook,0
TRX17A00961,CART0001,2025-04-07 03:03:42,2256.4,Presencial,Cartão de Débito,Cambé,Brasil,Celular,0
TRX17A00962,CART0192,2025-04-06 05:08:41,2244.29,Online,Cartão de Débito,Ibiporã,Brasil,Celular,0
TRX17A00963,CART0082,2025-04-20 04:36:47,2112.7,Online,Cartão de Débito,Rolândia,Brasil,Notebook,0
TRX17A00964,CART0027,2025-04-25 00:35:59,1217.54,Presencial,Cartão de Débito,São Paulo,Brasil,Notebook,0
TRX17A00965,CART0152,2025-04-18 23:08:23,1854.75,Presencial,Cartão de Crédito,Rolândia,Brasil,Celular,0
TRX17A00966,CART0102,2025-04-11 03:36:45,2878.88,Presencial,Cartão de Débito,Cambé,Brasil,POS,0
TRX17A00967,CART0102,2025-04-30 16:30:25,1767.93,Presencial,Cartão de Débito,Cambé,Brasil,Desconhecido,0
TRX17A00968,CART0200,2025-04-13 03:50:02,1425.51,Presencial,Cartão de Crédito,Arapongas,Brasil,POS,0
TRX17A00969,CART0169,2025-04-12 13:42:13,1765.11,Presencial,Cartão de Débito,Ibiporã,Brasil,Celular,0
TRX17A00970,CART0005,2025-04-30 11:18:15,1572.2,Presencial,Cartão de Débito,Rolândia,Brasil,Notebook,0
TRX17A00971,CART0185,2025-04-29 01:20:47,1170.55,Online,Cartão de Crédito,Salvador,Brasil,Notebook,0
TRX17A00972,CART0047,2025-04-20 21:28:21,1445.45,Online,Cartão de Débito,Londrina,Brasil,Notebook,0
TRX17A00973,CART0079,2025-04-16 16:52:59,822.86,Online,Cartão de Débito,Cambé,Brasil,POS,0
TRX17A00974,CART0071,2025-04-25 07:08:39,1579.4,Presencial,Cartão de Débito,Londrina,Brasil,POS,0
TRX17A00975,CART0153,2025-04-16 21:39:23,1068.36,Presencial,Cartão de Débito,Fortaleza,Brasil,Notebook,0
TRX17A00976,CART0191,2025-04-26 09:13:37,547.47,Online,Cartão de Débito,São Paulo,Brasil,Notebook,0
TRX17A00977,CART0180,2025-04-17 17:36:21,1730.64,Online,Cartão de Débito,Ibiporã,Brasil,Desconhecido,0
TRX17A00978,CART0116,2025-04-12 15:21:09,1768.96,Presencial,Cartão de Crédito,Desconhecido,Portugal,POS,0
TRX17A00979,CART0140,2025-04-14 04:31:29,2204.02,Presencial,Cartão de Crédito,Curitiba,Brasil,Desconhecido,0
TRX17A00980,CART0119,2025-04-04 18:26:48,839.99,Online,Cartão de Débito,Ibiporã,Brasil,Notebook,0
TRX17A00981,CART0068,2025-04-26 09:21:45,2520.67,Online,Cartão de Débito,Londrina,Brasil,POS,0
TRX17A00982,CART0064,2025-04-18 19:30:14,48.91,Presencial,Cartão de Débito,Ibiporã,Brasil,Celular,0
TRX17A00983,CART0042,2025-04-06 07:22:52,804.47,Presencial,Cartão de Débito,Ibiporã,Brasil,Notebook,0
TRX17A00984,CART0150,2025-04-11 18:40:34,2581.14,Online,Cartão de Débito,Rolândia,Brasil,Notebook,0
TRX17A00985,CART0094,2025-04-09 14:43:06,1209.02,Presencial,Cartão de Débito,Ibiporã,Brasil,Notebook,0
TRX17A00986,CART0012,2025-04-25 11:11:37,987.71,Online,Cartão de Débito,Cambé,Brasil,Desconhecido,0
TRX17A00987,CART0093,2025-04-23 02:46:26,2660.87,Presencial,Cartão de Crédito,Cambé,Brasil,Celular,0
TRX17A00988,CART0151,2025-04-07 15:28:36,2029.83,Presencial,Cartão de Crédito,Ibiporã,Brasil,Celular,0
TRX17A00989,CART0005,2025-04-26 03:55:10,8.17,Presencial,Cartão de Débito,Ibiporã,Brasil,Desconhecido,0
TRX17A00990,CART0123,2025-04-13 01:12:09,1530.33,Presencial,Cartão de Crédito,Rolândia,Brasil,POS,0
TRX17A00991,CART0095,2025-04-04 21:32:31,478.56,Online,Cartão de Débito,Ibiporã,Brasil,Celular,0
TRX17A00992,CART0084,2025-04-18 17:29:05,2742.24,Presencial,Cartão de Débito,Ibiporã,Brasil,Celular,0
TRX17A00993,CART0087,2025-04-11 09:56:09,1708.12,Presencial,Cartão de Crédito,Londrina,Brasil,Desconhecido,0
TRX17A00994,CART0119,2025-04-28 11:08:12,814.18,Presencial,Cartão de Débito,Curitiba,Brasil,POS,0
TRX17A00995,CART0111,2025-04-07 23:28:34,834.39,Presencial,Cartão de Débito,Ibiporã,Brasil,POS,0
TRX17A00996,CART0067,2025-04-17 06:33:28,1507.3,Presencial,Cartão de Crédito,Rolândia,Brasil,POS,0
TRX17A00997,CART0198,2025-04-09 04:28:16,109.92,Online,Cartão de Débito,Ibiporã,Brasil,Desconhecido,0
TRX17A00998,CART0091,2025-04-24 02:44:18,1656.39,Presencial,Cartão de Débito,Arapongas,Brasil,Celular,0
TRX17A00999,CART0086,2025-04-12 05:26:50,1172.07,Presencial,Cartão de Débito,Cambé,Brasil,Notebook,0
TRX17A01000,CART0194,2025-04-25 11:26:50,878.06,Online,Cartão de Crédito,Ibiporã,Brasil,Celular,0
TRX17A01001,CART0092,2025-04-07 12:02:30,540.79,Online,Cartão de Crédito,Londrina,Brasil,Desconhecido,0
TRX17A01002,CART0199,2025-04-14 21:48:09,2649.59,Presencial,Cartão de Débito,Cambé,Brasil,Notebook,0
TRX17A01003,CART0133,2025-04-06 04:25:57,1558.64,Presencial,Cartão de Débito,Londrina,Brasil,POS,0
TRX17A01004,CART0030,2025-04-07 15:41:41,2228.52,Presencial,Cartão de Débito,Desconhecido,Argentina,Celular,0
TRX17A01005,CART0177,2025-04-25 21:35:43,1914.82,Presencial,Cartão de Débito,Cambé,Brasil,Notebook,0
TRX17A01006,CART0003,2025-04-04 17:49:00,1351.57,Presencial,Cartão de Débito,Desconhecido,México,Notebook,0
TRX17A01007,CART0144,2025-04-11 18:47:16,826.84,Online,Cartão de Débito,Salvador,Brasil,Celular,0
TRX17A01008,CART0046,2025-04-05 14:50:54,1197.19,Presencial,Cartão de Débito,Cambé,Brasil,Desconhecido,0
TRX17A01009,CART0045,2025-04-24 19:48:48,627.94,Presencial,Cartão de Crédito,Rolândia,Brasil,Desconhecido,0
TRX17A01010,CART0001,2025-04-19 19:06:48,1976.74,Presencial,Cartão de Débito,Rolândia,Brasil,Celular,0
TRX17A01011,CART0200,2025-04-15 10:51:10,2745.14,Presencial,Cartão de Débito,Ibiporã,Brasil,POS,0
TRX17A01012,CART0079,2025-04-12 23:54:26,1144.4,Presencial,Cartão de Débito,Arapongas,Brasil,Desconhecido,0
TRX17A01013,CART0200,2025-04-13 01:17:51,366.98,Presencial,Cartão de Crédito,Salvador,Brasil,Notebook,0
TRX17A01014,CART0147,2025-04-03 07:43:05,1898.54,Presencial,Cartão de Crédito,Ibiporã,Brasil,Desconhecido,0
TRX17A01015,CART0109,2025-04-01 02:07:49,1205.22,Presencial,Cartão de Crédito,Arapongas,Brasil,Desconhecido,0
TRX17A01016,CART0083,2025-04-06 18:14:59,1856.39,Presencial,Cartão de Crédito,Desconhecido,Argentina,POS,0
TRX17A01017,CART0110,2025-04-28 12:45:32,73.12,Presencial,Cartão de Crédito,Cambé,Brasil,Celular,0
TRX17A01018,CART0159,2025-04-25 20:20:02,1434.47,Presencial,Cartão de Débito,Cambé,Brasil,Desconhecido,0
TRX17A01019,CART0156,2025-04-25 08:43:49,1545.62,Presencial,Cartão de Débito,São Paulo,Brasil,POS,0
TRX17A01020,CART0109,2025-04-11 23:16:05,2615.9,Online,Cartão de Débito,Curitiba,Brasil,POS,0
TRX17A01021,CART0088,2025-04-01 21:15:58,825.36,Online,Cartão de Débito,Ibiporã,Brasil,Desconhecido,0
TRX17A01022,CART0034,2025-04-28 03:08:26,1264.27,Online,Cartão de Crédito,Ibiporã,Brasil,Notebook,0
TRX17A01023,CART0149,2025-04-24 10:40:05,1248.64,Presencial,Cartão de Crédito,Arapongas,Brasil,POS,0
TRX17A01024,CART0158,2025-04-05 11:45:24,2648.66,Presencial,Cartão de Crédito,Londrina,Brasil,Desconhecido,0
TRX17A01025,CART0015,2025-04-02 15:53:59,983.74,Online,Cartão de Débito,Rolândia,Brasil,POS,0
TRX17A01026,CART0084,2025-04-30 09:04:35,1006.79,Presencial,Cartão de Débito,Rolândia,Brasil,Notebook,0
TRX17A01027,CART0003,2025-04-01 19:40:57,878.01,Online,Cartão de Débito,Cambé,Brasil,POS,0
TRX17A01028,CART0122,2025-04-09 15:32:54,2298.24,Presencial,Cartão de Crédito,Ibiporã,Brasil,Desconhecido,0
TRX17A01029,CART0011,2025-04-11 09:33:39,1555.4,Online,Cartão de Débito,Rolândia,Brasil,Notebook,0
TRX17A01030,CART0004,2025-04-09 00:09:25,1639.82,Presencial,Cartão de Débito,São Paulo,Brasil,Desconhecido,0
TRX17A01031,CART0124,2025-04-06 00:28:49,1104.21,Online,Cartão de Débito,Ibiporã,Brasil,Notebook,0
TRX17A01032,CART0162,2025-04-25 10:36:20,613.01,Presencial,Cartão de Débito,Arapongas,Brasil,Notebook,0
TRX17A01033,CART0041,2025-04-14 19:32:07,2337.94,Presencial,Cartão de Débito,Salvador,Brasil,Desconhecido,0
TRX17A01034,CART0048,2025-04-22 22:11:40,1861.84,Presencial,Cartão de Débito,Rolândia,Brasil,Notebook,0
TRX17A01035,CART0171,2025-04-15 20:45:48,986.45,Presencial,Cartão de Débito,Cambé,Brasil,Notebook,0
TRX17A01036,CART0042,2025-04-02 03:34:49,2835.27,Presencial,Cartão de Débito,Cambé,Brasil,POS,0
TRX17A01037,CART0090,2025-04-26 00:02:24,407.35,Online,Cartão de Débito,Rolândia,Brasil,Desconhecido,0
TRX17A01038,CART0179,2025-04-02 18:30:40,1297.65,Online,Cartão de Débito,Rolândia,Brasil,Celular,0
TRX17A01039,CART0088,2025-04-08 16:10:45,2891.86,Presencial,Cartão de Débito,Londrina,Brasil,Notebook,0
TRX17A01040,CART0157,2025-04-19 13:23:44,2989.89,Presencial,Cartão de Débito,Cambé,Brasil,Celular,0
TRX17A01041,CART0038,2025-04-16 15:09:41,935.12,Presencial,Cartão de Débito,Londrina,Brasil,Desconhecido,0
TRX17A01042,CART0131,2025-04-17 08:09:54,2846.64,Online,Cartão de Crédito,Londrina,Brasil,Celular,0
TRX17A01043,CART0006,2025-04-01 22:20:52,1270.96,Presencial,Cartão de Crédito,Ibiporã,Brasil,Celular,0
TRX17A01044,CART0080,2025-04-15 00:55:52,1649.33,Presencial,Cartão de Crédito,Curitiba,Brasil,POS,0
TRX17A01045,CART0005,2025-04-06 10:07:10,327.69,Presencial,Cartão de Crédito,Rolândia,Brasil,POS,0
TRX17A01046,CART0045,2025-04-22 22:58:19,2343.23,Online,Cartão de Crédito,Ibiporã,Brasil,Desconhecido,0
TRX17A01047,CART0048,2025-04-08 10:23:27,204.89,Online,Cartão de Débito,Desconhecido,Estados Unidos,Celular,0
TRX17A01048,CART0004,2025-04-13 20:45:52,2886.18,Presencial,Cartão de Débito,Desconhecido,México,Desconhecido,0
TRX17A01049,CART0054,2025-04-10 20:51:05,694.14,Presencial,Cartão de Crédito,Rolândia,Brasil,POS,0
TRX17A01050,CART0025,2025-04-11 09:25:58,1143.18,Online,Cartão de Débito,Arapongas,Brasil,Desconhecido,0
TRX17A01051,CART0053,2025-04-21 21:39:02,2185.16,Online,Cartão de Débito,São Paulo,Brasil,Celular,0
TRX17A01052,CART0056,2025-04-25 08:03:36,444.96,Online,Cartão de Débito,Cambé,Brasil,Desconhecido,0
TRX17A01053,CART0109,2025-04-20 08:44:56,2155.17,Online,Cartão de Débito,Rolândia,Brasil,Desconhecido,0
TRX17A01054,CART0182,2025-04-27 04:45:37,2003.91,Presencial,Cartão de Crédito,Londrina,Brasil,Celular,0
TRX17A01055,CART0099,2025-04-05 09:13:33,1834.38,Presencial,Cartão de Débito,Cambé,Brasil,Notebook,0
TRX17A01056,CART0176,2025-04-09 00:48:28,2211.6,Presencial,Cartão de Débito,Arapongas,Brasil,POS,0
TRX17A01057,CART0016,2025-04-06 21:29:17,342.27,Online,Cartão de Crédito,Ibiporã,Brasil,Desconhecido,0
TRX17A01058,CART0143,2025-04-13 09:02:03,427.93,Online,Cartão de Crédito,Cambé,Brasil,Celular,0
TRX17A01059,CART0011,2025-04-30 00:29:16,1312.43,Presencial,Cartão de Débito,Rolândia,Brasil,POS,0
TRX17A01060,CART0172,2025-04-11 06:21:15,1923.14,Online,Cartão de Débito,Rolândia,Brasil,Notebook,0
TRX17A01061,CART0093,2025-04-23 07:45:47,1371.44,Presencial,Cartão de Débito,Arapongas,Brasil,Notebook,0
TRX17A01062,CART0022,2025-04-26 12:27:32,692.26,Online,Cartão de Débito,Desconhecido,Argentina,Desconhecido,0
TRX17A01063,CART0109,2025-04-03 11:48:37,1337.19,Presencial,Cartão de Débito,Arapongas,Brasil,Celular,0
TRX17A01064,CART0200,2025-04-27 23:15:28,478.77,Presencial,Cartão de Débito,Cambé,Brasil,POS,0
TRX17A01065,CART0137,2025-04-22 19:38:02,1027.15,Presencial,Cartão de Débito,Arapongas,Brasil,Desconhecido,0
TRX17A01066,CART0142,2025-04-11 11:42:10,714.16,Online,Cartão de Débito,Rio de Janeiro,Brasil,Notebook,0
TRX17A01067,CART0190,2025-04-26 08:43:34,1544.08,Online,Cartão de Débito,Londrina,Brasil,Notebook,0
TRX17A01068,CART0174,2025-04-24 01:24:18,1822.4,Presencial,Cartão de Débito,Curitiba,Brasil,Celular,0
TRX17A01069,CART0095,2025-04-05 04:29:44,336.22,Presencial,Cartão de Débito,Rolândia,Brasil,Celular,0
TRX17A01070,CART0121,2025-04-01 02:05:26,199.48,Presencial,Cartão de Débito,São Paulo,Brasil,Celular,0
TRX17A01071,CART0011,2025-04-25 21:04:06,272.59,Presencial,Cartão de Crédito,Cambé,Brasil,Notebook,0
TRX17A01072,CART0154,2025-04-02 15:18:40,688.3,Online,Cartão de Débito,Rolândia,Brasil,Celular,0
TRX17A01073,CART0114,2025-04-27 06:11:09,451.1,Presencial,Cartão de Débito,Arapongas,Brasil,Notebook,0
TRX17A01074,CART0060,2025-04-21 14:30:24,1536.08,Presencial,Cartão de Débito,Arapongas,Brasil,Notebook,0
TRX17A01075,CART0200,2025-04-06 18:22:17,241.21,Online,Cartão de Débito,São Paulo,Brasil,Notebook,0
TRX17A01076,CART0007,2025-04-09 20:35:07,1675.59,Presencial,Cartão de Débito,Ibiporã,Brasil,Celular,0
TRX17A01077,CART0163,2025-04-01 17:42:15,1580.78,Online,Cartão de Débito,Cambé,Brasil,Desconhecido,0
TRX17A01078,CART0115,2025-04-30 12:34:46,2253.3,Online,Cartão de Débito,Arapongas,Brasil,Notebook,0
TRX17A01079,CART0069,2025-04-18 01:54:12,82.22,Presencial,Cartão de Crédito,Curitiba,Brasil,POS,0
TRX17A01080,CART0015,2025-04-09 22:09:14,1865.12,Presencial,Cartão de Débito,Londrina,Brasil,Celular,0
TRX17A01081,CART0159,2025-04-15 09:59:04,1243.26,Presencial,Cartão de Débito,Ibiporã,Brasil,Desconhecido,0
TRX17A01082,CART0110,2025-04-03 23:28:01,1615.79,Presencial,Cartão de Débito,Londrina,Brasil,POS,0
TRX17A01083,CART0038,2025-04-15 12:27:14,2025.4,Presencial,Cartão de Crédito,Desconhecido,Estados Unidos,POS,0
TRX17A01084,CART0133,2025-04-20 17:54:00,1691.53,Presencial,Cartão de Crédito,São Paulo,Brasil,Desconhecido,0
TRX17A01085,CART0066,2025-04-07 03:11:01,1738.77,Presencial,Cartão de Débito,Arapongas,Brasil,Celular,0
TRX17A01086,CART0069,2025-04-28 08:00:02,1912.25,Online,Cartão de Débito,Rolândia,Brasil,Notebook,0
TRX17A01087,CART0172,2025-04-16 10:33:21,383.64,Online,Cartão de Débito,Ibiporã,Brasil,Notebook,0
TRX17A01088,CART0013,2025-04-09 19:57:36,1200.89,Online,Cartão de Débito,Londrina,Brasil,POS,0
TRX17A01089,CART0136,2025-04-04 06:07:39,2394.17,Online,Cartão de Débito,Arapongas,Brasil,Celular,0
TRX17A01090,CART0066,2025-04-07 12:03:10,2889.22,Presencial,Cartão de Débito,Cambé,Brasil,Desconhecido,0
TRX17A01091,CART0110,2025-04-08 05:29:43,1351.2,Presencial,Cartão de Débito,Londrina,Brasil,Notebook,0
TRX17A01092,CART0029,2025-04-23 00:06:30,1191.71,Online,Cartão de Débito,Ibiporã,Brasil,Notebook,0
TRX17A01093,CART0093,2025-04-23 16:34:58,164.66,Presencial,Cartão de Débito,Ibiporã,Brasil,Notebook,0
TRX17A01094,CART0137,2025-04-20 07:25:04,2883.91,Online,Cartão de Débito,Rolândia,Brasil,Celular,0
TRX17A01095,CART0175,2025-04-15 03:02:06,157.74,Presencial,Cartão de Crédito,Arapongas,Brasil,Notebook,0
TRX17A01096,CART0026,2025-04-13 23:31:05,1747.06,Online,Cartão de Débito,Cambé,Brasil,POS,0
TRX17A01097,CART0138,2025-04-15 12:24:43,2944.97,Presencial,Cartão de Crédito,Arapongas,Brasil,Desconhecido,0
TRX17A01098,CART0062,2025-04-25 02:57:19,655.36,Presencial,Cartão de Débito,Londrina,Brasil,Notebook,0
TRX17A01099,CART0170,2025-04-23 15:00:40,481.39,Presencial,Cartão de Débito,Rolândia,Brasil,POS,0
TRX17A01100,CART0020,2025-04-18 14:00:31,925.86,Presencial,Cartão de Crédito,Cambé,Brasil,Notebook,0
TRX17A01101,CART0105,2025-04-13 02:53:42,903.69,Presencial,Cartão de Crédito,Londrina,Brasil,Desconhecido,0
TRX17A01102,CART0162,2025-04-28 12:32:54,72.95,Online,Cartão de Débito,Cambé,Brasil,POS,0
TRX17A01103,CART0158,2025-04-12 05:11:48,1371.75,Presencial,Cartão de Débito,Ibiporã,Brasil,Celular,0
TRX17A01104,CART0006,2025-04-07 20:21:48,421.3,Presencial,Cartão de Débito,Cambé,Brasil,Desconhecido,0
TRX17A01105,CART0128,2025-04-25 02:41:25,2155.7,Presencial,Cartão de Débito,Desconhecido,Portugal,Celular,0
TRX17A01106,CART0005,2025-04-20 18:22:53,1241.75,Presencial,Cartão de Débito,Ibiporã,Brasil,Celular,0
TRX17A01107,CART0046,2025-04-27 01:04:03,1356.31,Online,Cartão de Débito,São Paulo,Brasil,Celular,0
TRX17A01108,CART0169,2025-04-12 01:19:10,737.37,Online,Cartão de Débito,Desconhecido,México,Celular,0
TRX17A01109,CART0083,2025-04-09 17:17:02,1471.58,Presencial,Cartão de Crédito,Rolândia,Brasil,Desconhecido,0
TRX17A01110,CART0056,2025-04-22 06:18:44,2735.64,Online,Cartão de Crédito,Rolândia,Brasil,Celular,0
TRX17A01111,CART0144,2025-04-12 17:29:12,1883.29,Online,Cartão de Débito,Londrina,Brasil,Celular,0
TRX17A01112,CART0043,2025-04-30 02:10:31,1940.11,Presencial,Cartão de Crédito,Ibiporã,Brasil,Notebook,0
TRX17A01113,CART0152,2025-04-08 12:23:21,2353.39,Presencial,Cartão de Crédito,Desconhecido,Estados Unidos,Notebook,0
TRX17A01114,CART0194,2025-04-02 07:21:38,512.17,Online,Cartão de Débito,Londrina,Brasil,POS,0
TRX17A01115,CART0016,2025-04-28 07:13:27,1809.22,Presencial,Cartão de Débito,Rolândia,Brasil,Notebook,0
TRX17A01116,CART0168,2025-04-13 22:43:10,2079.83,Online,Cartão de Crédito,Ibiporã,Brasil,POS,0
TRX17A01117,CART0066,2025-04-01 04:53:23,2758.34,Presencial,Cartão de Crédito,Londrina,Brasil,Celular,0
TRX17A01118,CART0025,2025-04-28 00:54:19,2265.18,Online,Cartão de Débito,Arapongas,Brasil,Desconhecido,0
TRX17A01119,CART0046,2025-04-05 14:57:11,2480.26,Presencial,Cartão de Débito,Arapongas,Brasil,POS,0
TRX17A01120,CART0058,2025-04-11 02:47:07,1565.82,Presencial,Cartão de Débito,Londrina,Brasil,Notebook,0
TRX17A01121,CART0136,2025-04-03 06:51:16,2122.08,Online,Cartão de Débito,Rio de Janeiro,Brasil,Celular,0
TRX17A01122,CART0165,2025-04-25 14:21:38,1387.87,Online,Cartão de Débito,Ibiporã,Brasil,Desconhecido,0
TRX17A01123,CART0065,2025-04-01 19:10:20,2207.83,Presencial,Cartão de Débito,Arapongas,Brasil,Desconhecido,0
TRX17A01124,CART0015,2025-04-16 10:15:29,1237.78,Online,Cartão de Crédito,Londrina,Brasil,Celular,0
TRX17A01125,CART0175,2025-04-09 18:53:25,415.83,Presencial,Cartão de Débito,Arapongas,Brasil,Desconhecido,0
TRX17A01126,CART0025,2025-04-28 05:12:36,906.27,Presencial,Cartão de Débito,Arapongas,Brasil,Notebook,0
TRX17A01127,CART0106,2025-04-23 00:27:08,462.19,Presencial,Cartão de Débito,Arapongas,Brasil,Desconhecido,0
TRX17A01128,CART0073,2025-04-08 21:29:11,2430.01,Online,Cartão de Débito,Rolândia,Brasil,Celular,0
TRX17A01129,CART0194,2025-04-12 16:49:18,1411.35,Online,Cartão de Crédito,Rio de Janeiro,Brasil,POS,0
TRX17A01130,CART0058,2025-04-29 01:47:03,42.99,Online,Cartão de Débito,Rolândia,Brasil,POS,0
TRX17A01131,CART0072,2025-04-06 12:40:16,551.5,Presencial,Cartão de Crédito,Arapongas,Brasil,Celular,0
TRX17A01132,CART0061,2025-04-29 15:23:00,626.43,Presencial,Cartão de Crédito,Arapongas,Brasil,POS,0
TRX17A01133,CART0170,2025-04-22 10:50:57,879.11,Online,Cartão de Débito,Londrina,Brasil,Desconhecido,0
TRX17A01134,CART0096,2025-04-20 14:21:21,2998.63,Presencial,Cartão de Débito,Londrina,Brasil,Notebook,0
TRX17A01135,CART0111,2025-04-03 01:06:44,573.1,Presencial,Cartão de Débito,Arapongas,Brasil,Notebook,0
TRX17A01136,CART0188,2025-04-19 15:41:58,2408.96,Presencial,Cartão de Débito,Cambé,Brasil,Desconhecido,1
TRX17A01137,CART0106,2025-04-02 17:53:02,2889.08,Presencial,Cartão de Débito,Londrina,Brasil,Celular,0
TRX17A01138,CART0167,2025-04-15 12:49:55,356.24,Presencial,Cartão de Débito,Londrina,Brasil,Celular,0
TRX17A01139,CART0062,2025-04-28 23:06:01,665.5,Presencial,Cartão de Débito,Londrina,Brasil,POS,0
TRX17A01140,CART0028,2025-04-17 19:34:07,2847.16,Presencial,Cartão de Débito,Arapongas,Brasil,Desconhecido,0
TRX17A01141,CART0119,2025-04-28 09:43:25,1191.24,Presencial,Cartão de Crédito,Cambé,Brasil,Celular,0
TRX17A01142,CART0017,2025-04-02 11:38:27,645.47,Online,Cartão de Crédito,Arapongas,Brasil,POS,0
TRX17A01143,CART0008,2025-04-17 11:53:44,163.36,Online,Cartão de Crédito,Cambé,Brasil,POS,0
TRX17A01144,CART0004,2025-04-29 10:49:36,1595.7,Online,Cartão de Débito,Arapongas,Brasil,Notebook,0
TRX17A01145,CART0117,2025-04-18 14:01:16,1284.25,Presencial,Cartão de Débito,Cambé,Brasil,Celular,0
TRX17A01146,CART0091,2025-04-10 13:47:27,1002.54,Presencial,Cartão de Débito,Londrina,Brasil,Desconhecido,0
TRX17A01147,CART0045,2025-04-27 20:44:53,1805.6,Presencial,Cartão de Débito,Londrina,Brasil,Celular,0
TRX17A01148,CART0067,2025-04-28 18:25:38,1768.37,Presencial,Cartão de Crédito,Londrina,Brasil,Celular,0
TRX17A01149,CART0106,2025-04-10 21:27:12,2293.86,Presencial,Cartão de Débito,Arapongas,Brasil,Notebook,0
TRX17A01150,CART0130,2025-04-09 16:34:18,1941.01,Presencial,Cartão de Débito,Ibiporã,Brasil,Celular,0
TRX17A01151,CART0190,2025-04-17 08:42:37,2523.98,Presencial,Cartão de Débito,Londrina,Brasil,Notebook,0
TRX17A01152,CART0130,2025-04-02 21:30:17,2963.58,Online,Cartão de Débito,Arapongas,Brasil,POS,0
TRX17A01153,CART0121,2025-04-28 15:14:56,2645.16,Presencial,Cartão de Débito,Cambé,Brasil,Desconhecido,0
TRX17A01154,CART0165,2025-04-12 07:05:58,578.66,Presencial,Cartão de Débito,Londrina,Brasil,Desconhecido,0
TRX17A01155,CART0044,2025-04-29 02:33:39,319.49,Online,Cartão de Débito,Rolândia,Brasil,POS,0
TRX17A01156,CART0040,2025-04-29 22:01:11,65.65,Online,Cartão de Débito,Ibiporã,Brasil,POS,0
TRX17A01157,CART0195,2025-04-09 07:15:52,38.76,Online,Cartão de Crédito,Rio de Janeiro,Brasil,POS,0
TRX17A01158,CART0140,2025-04-17 01:05:00,223.91,Presencial,Cartão de Débito,Arapongas,Brasil,Celular,0
TRX17A01159,CART0143,2025-04-08 00:05:33,1033.84,Online,Cartão de Débito,Londrina,Brasil,POS,0
TRX17A01160,CART0185,2025-04-12 07:19:51,284.77,Presencial,Cartão de Débito,Salvador,Brasil,Celular,1
TRX17A01161,CART0185,2025-04-29 00:07:23,660.22,Presencial,Cartão de Débito,Arapongas,Brasil,POS,0
TRX17A01162,CART0011,2025-04-08 01:28:23,702.23,Presencial,Cartão de Débito,Rolândia,Brasil,Celular,0
TRX17A01163,CART0027,2025-04-23 19:17:51,954.84,Presencial,Cartão de Débito,Cambé,Brasil,Notebook,0
TRX17A01164,CART0004,2025-04-27 19:52:43,595.89,Presencial,Cartão de Crédito,Fortaleza,Brasil,Notebook,0
