id_transacao,id_cliente,data_transacao,valor,tipo_transacao,canal,cidade_transacao,pais_transacao,dispositivo,flag_fraude_confirmada
TRX17C01155,CART0022,2025-06-24 05:28:43,1108.45,Online,Cartão de Crédito,Cambé,Brasil,Notebook,0
TRX17C01156,CART0179,2025-06-25 08:20:19,2097.79,Presencial,Cartão de Crédito,Cambé,Brasil,Desconhecido,0
TRX17C01157,CART0196,2025-06-28 12:24:03,1310.1,Online,Cartão de Crédito,Londrina,Brasil,Celular,0
TRX17C01158,CART0102,2025-06-21 07:51:47,639.91,Presencial,Cartão de Débito,Cambé,Brasil,Desconhecido,0
TRX17C01159,CART0192,2025-06-02 11:29:40,2482.19,Presencial,Cartão de Débito,Ibiporã,Brasil,Notebook,0
TRX17C01160,CART0119,2025-06-13 04:53:39,1649.29,Presencial,Cartão de Débito,Arapongas,Brasil,Celular,0
TRX17C01161,CART0153,2025-06-19 01:02:44,340.24,Presencial,Cartão de Débito,Ibiporã,Brasil,Notebook,0
TRX17C01162,CART0078,2025-06-17 16:36:29,1039.31,Presencial,Cartão de Crédito,Londrina,Brasil,Desconhecido,0
TRX17C01163,CART0073,2025-06-11 01:56:26,1281.87,Presencial,Cartão de Crédito,Rolândia,Brasil,Notebook,0
TRX17C01164,CART0024,2025-06-06 18:14:06,287.22,Online,Cartão de Débito,Arapongas,Brasil,POS,0
TRX17C01165,CART0016,2025-06-12 07:59:30,1950.42,Presencial,Cartão de Crédito,Ibiporã,Brasil,Celular,0
TRX17C01166,CART0153,2025-06-14 04:41:02,2198.08,Presencial,Cartão de Crédito,Desconhecido,México,POS,0
TRX17C01167,CART0193,2025-06-20 14:55:22,733.66,Online,Cartão de Débito,Ibiporã,Brasil,Desconhecido,0
TRX17C01168,CART0101,2025-06-26 13:05:46,1713.4,Online,Cartão de Crédito,Rolândia,Brasil,Notebook,0
TRX17C01169,CART0007,2025-06-15 16:50:45,1402.57,Presencial,Cartão de Crédito,Ibiporã,Brasil,Celular,0
TRX17C01170,CART0001,2025-06-02 04:59:57,1945.9,Online,Cartão de Débito,Rolândia,Brasil,POS,0
TRX17C01171,CART0125,2025-06-17 13:29:33,62.7,Online,Cartão de Débito,Cambé,Brasil,Notebook,0
TRX17C01172,CART0053,2025-06-29 16:44:00,2925.5,Online,Cartão de Débito,Rolândia,Brasil,Desconhecido,0
TRX17C01173,CART0023,2025-06-16 20:11:47,2782.63,Online,Cartão de Crédito,Desconhecido,Argentina,POS,0
TRX17C01174,CART0055,2025-06-02 18:42:46,426.18,Online,Cartão de Débito,Cambé,Brasil,Desconhecido,0
TRX17C01175,CART0090,2025-06-11 15:01:57,1372.43,Presencial,Cartão de Débito,Rolândia,Brasil,Notebook,0
TRX17C01176,CART0143,2025-06-12 13:28:40,1527.02,Presencial,Cartão de Crédito,Ibiporã,Brasil,Desconhecido,0
TRX17C01177,CART0004,2025-06-03 14:29:39,369.49,Presencial,Cartão de Débito,Ibiporã,Brasil,Desconhecido,0
TRX17C01178,CART0001,2025-06-07 20:51:46,2930.15,Online,Cartão de Crédito,Arapongas,Brasil,Notebook,0
TRX17C01179,CART0025,2025-06-12 23:22:07,200.87,Presencial,Cartão de Crédito,Rolândia,Brasil,Notebook,0
TRX17C01180,CART0032,2025-06-27 01:41:15,77.1,Presencial,Cartão de Débito,Londrina,Brasil,Celular,0
TRX17C01181,CART0066,2025-06-12 03:47:05,684.85,Presencial,Cartão de Débito,Rolândia,Brasil,Desconhecido,0
TRX17C01182,CART0136,2025-06-23 21:52:52,396.37,Online,Cartão de Débito,Ibiporã,Brasil,Notebook,0
TRX17C01183,CART0099,2025-06-07 23:48:58,1479.83,Presencial,Cartão de Crédito,Ibiporã,Brasil,Celular,0
TRX17C01184,CART0125,2025-06-10 13:53:25,953.86,Presencial,Cartão de Crédito,Arapongas,Brasil,POS,0
TRX17C01185,CART0043,2025-06-24 14:41:23,961.34,Online,Cartão de Crédito,Londrina,Brasil,Notebook,0
TRX17C01186,CART0053,2025-06-01 17:38:29,1955.38,Presencial,Cartão de Débito,Desconhecido,Portugal,POS,0
TRX17C01187,CART0137,2025-06-28 12:42:07,1231.64,Online,Cartão de Débito,Arapongas,Brasil,Celular,0
TRX17C01188,CART0105,2025-06-18 22:44:01,1418.01,Online,Cartão de Débito,Arapongas,Brasil,Desconhecido,0
TRX17C01189,CART0113,2025-06-01 07:55:56,1949.89,Online,Cartão de Débito,Rolândia,Brasil,POS,0
TRX17C01190,CART0127,2025-06-26 08:29:01,1657.16,Presencial,Cartão de Crédito,Cambé,Brasil,Notebook,0
TRX17C01191,CART0013,2025-06-30 13:36:24,1665.83,Online,Cartão de Crédito,Cambé,Brasil,Celular,0
TRX17C01192,CART0029,2025-06-21 09:47:06,744.15,Presencial,Cartão de Crédito,Ibiporã,Brasil,Notebook,0
TRX17C01193,CART0184,2025-06-18 03:27:26,166.06,Presencial,Cartão de Crédito,Arapongas,Brasil,Celular,0
TRX17C01194,CART0132,2025-06-24 22:33:06,1354.79,Online,Cartão de Débito,Ibiporã,Brasil,Notebook,0
TRX17C01195,CART0123,2025-06-12 14:17:32,1605.16,Presencial,Cartão de Crédito,Rolândia,Brasil,Desconhecido,0
TRX17C01196,CART0161,2025-06-30 16:56:14,1072.38,Online,Cartão de Débito,Rio de Janeiro,Brasil,Desconhecido,0
TRX17C01197,CART0133,2025-06-09 11:30:22,313.05,Presencial,Cartão de Crédito,Ibiporã,Brasil,Notebook,0
TRX17C01198,CART0115,2025-06-27 20:15:37,351.28,Presencial,Cartão de Crédito,Rolândia,Brasil,Notebook,0
TRX17C01199,CART0153,2025-06-26 17:44:32,2509.31,Presencial,Cartão de Débito,Londrina,Brasil,Notebook,0
TRX17C01200,CART0074,2025-06-05 09:26:26,1174.82,Presencial,Cartão de Débito,Rolândia,Brasil,Desconhecido,0
TRX17C01201,CART0189,2025-06-21 18:35:49,2546.37,Online,Cartão de Crédito,Ibiporã,Brasil,Notebook,0
TRX17C01202,CART0103,2025-06-05 14:25:17,50.56,Online,Cartão de Débito,Salvador,Brasil,Celular,0
TRX17C01203,CART0158,2025-06-08 08:47:25,118.37,Online,Cartão de Débito,Arapongas,Brasil,POS,0
TRX17C01204,CART0035,2025-06-02 09:35:35,467.31,Presencial,Cartão de Crédito,Rolândia,Brasil,Celular,0
TRX17C01205,CART0194,2025-06-11 16:38:35,9.65,Presencial,Cartão de Crédito,Rolândia,Brasil,Celular,0
TRX17C01206,CART0168,2025-06-07 11:10:28,2602.85,Presencial,Cartão de Débito,Arapongas,Brasil,Notebook,0
TRX17C01207,CART0152,2025-06-26 14:39:36,1306.82,Presencial,Cartão de Crédito,Rio de Janeiro,Brasil,Desconhecido,0
TRX17C01208,CART0078,2025-06-06 14:16:26,2244.5,Online,Cartão de Débito,Ibiporã,Brasil,POS,0
TRX17C01209,CART0110,2025-06-08 12:29:20,809.96,Online,Cartão de Crédito,Desconhecido,Argentina,Celular,0
TRX17C01210,CART0178,2025-06-08 16:30:02,201.18,Online,Cartão de Crédito,Rolândia,Brasil,POS,0
TRX17C01211,CART0176,2025-06-25 18:27:16,2335.48,Online,Cartão de Crédito,Salvador,Brasil,Notebook,0
TRX17C01212,CART0042,2025-06-06 17:39:16,2301.48,Presencial,Cartão de Crédito,Cambé,Brasil,POS,0
TRX17C01213,CART0067,2025-06-22 15:05:28,722.33,Presencial,Cartão de Crédito,Cambé,Brasil,POS,0
TRX17C01214,CART0159,2025-06-12 11:27:34,793.48,Online,Cartão de Débito,Salvador,Brasil,Desconhecido,0
TRX17C01215,CART0053,2025-06-03 10:23:39,2920.25,Presencial,Cartão de Crédito,Arapongas,Brasil,Desconhecido,0
TRX17C01216,CART0050,2025-06-13 15:36:36,2556.07,Online,Cartão de Crédito,Arapongas,Brasil,Notebook,0
TRX17C01217,CART0023,2025-06-23 04:00:53,2200.48,Presencial,Cartão de Débito,Cambé,Brasil,Celular,0
TRX17C01218,CART0012,2025-06-24 08:27:37,1613.68,Online,Cartão de Débito,Rolândia,Brasil,Notebook,0
TRX17C01219,CART0158,2025-06-20 20:30:52,2417.4,Online,Cartão de Débito,Londrina,Brasil,Celular,0
TRX17C01220,CART0004,2025-06-29 23:52:52,384.94,Online,Cartão de Débito,Ibiporã,Brasil,POS,0
TRX17C01221,CART0130,2025-06-27 16:02:01,2856.82,Presencial,Cartão de Crédito,Arapongas,Brasil,Desconhecido,0
TRX17C01222,CART0184,2025-06-23 13:44:36,2124.39,Online,Cartão de Débito,Cambé,Brasil,Desconhecido,0
TRX17C01223,CART0043,2025-06-24 09:42:01,686.5,Online,Cartão de Crédito,Londrina,Brasil,Celular,0
TRX17C01224,CART0099,2025-06-12 00:29:13,394.95,Presencial,Cartão de Crédito,Rolândia,Brasil,Celular,0
TRX17C01225,CART0066,2025-06-12 00:56:02,1010.05,Online,Cartão de Débito,Ibiporã,Brasil,Desconhecido,0
TRX17C01226,CART0120,2025-06-17 07:04:15,2094.8,Online,Cartão de Crédito,Cambé,Brasil,POS,0
TRX17C01227,CART0191,2025-06-26 02:43:10,2221.35,Online,Cartão de Débito,Arapongas,Brasil,POS,0
TRX17C01228,CART0101,2025-06-17 04:29:39,2665.05,Presencial,Cartão de Débito,Ibiporã,Brasil,Celular,0
TRX17C01229,CART0061,2025-06-19 01:19:35,1271.85,Presencial,Cartão de Débito,Cambé,Brasil,Celular,0
TRX17C01230,CART0168,2025-06-19 05:22:52,2693.37,Presencial,Cartão de Crédito,Londrina,Brasil,Celular,0
TRX17C01231,CART0076,2025-06-09 15:48:26,1754.23,Presencial,Cartão de Débito,Ibiporã,Brasil,POS,0
TRX17C01232,CART0177,2025-06-19 16:53:43,2703.48,Online,Cartão de Débito,Curitiba,Brasil,Notebook,0
TRX17C01233,CART0153,2025-06-13 08:45:56,1740.89,Online,Cartão de Débito,Rolândia,Brasil,POS,0
TRX17C01234,CART0025,2025-06-18 10:02:09,1478.18,Presencial,Cartão de Débito,Londrina,Brasil,Notebook,0
TRX17C01235,CART0159,2025-06-30 06:32:09,2031.02,Presencial,Cartão de Crédito,Cambé,Brasil,Desconhecido,0
TRX17C01236,CART0148,2025-06-02 09:01:26,1853.89,Online,Cartão de Débito,Desconhecido,Estados Unidos,Desconhecido,0
TRX17C01237,CART0025,2025-06-11 01:21:20,416.34,Online,Cartão de Crédito,Curitiba,Brasil,Celular,0
TRX17C01238,CART0150,2025-06-29 17:47:08,1316.28,Online,Cartão de Crédito,Rolândia,Brasil,POS,0
TRX17C01239,CART0187,2025-06-13 12:34:38,2756.92,Online,Cartão de Débito,Rolândia,Brasil,Notebook,0
TRX17C01240,CART0054,2025-06-05 13:43:58,1333.41,Online,Cartão de Débito,Arapongas,Brasil,Celular,0
TRX17C01241,CART0144,2025-06-11 03:07:42,216.82,Presencial,Cartão de Crédito,Rolândia,Brasil,Desconhecido,0
TRX17C01242,CART0118,2025-06-19 03:06:54,1449.86,Online,Cartão de Crédito,Curitiba,Brasil,Desconhecido,0
TRX17C01243,CART0064,2025-06-06 14:22:07,1282.58,Online,Cartão de Crédito,São Paulo,Brasil,POS,0
TRX17C01244,CART0098,2025-06-05 18:24:34,517.48,Presencial,Cartão de Crédito,Arapongas,Brasil,Notebook,1
TRX17C01245,CART0100,2025-06-05 08:38:58,823.46,Online,Cartão de Débito,Ibiporã,Brasil,Celular,0
TRX17C01246,CART0182,2025-06-09 00:45:32,1991.41,Online,Cartão de Crédito,Rio de Janeiro,Brasil,Notebook,0
TRX17C01247,CART0016,2025-06-08 04:57:19,2667.06,Online,Cartão de Débito,Ibiporã,Brasil,Desconhecido,0
TRX17C01248,CART0007,2025-06-27 08:34:06,598.02,Presencial,Cartão de Crédito,Ibiporã,Brasil,Notebook,0
TRX17C01249,CART0116,2025-06-20 12:24:47,895.52,Presencial,Cartão de Crédito,Arapongas,Brasil,Notebook,0
TRX17C01250,CART0129,2025-06-06 22:30:13,54.8,Presencial,Cartão de Débito,Ibiporã,Brasil,Notebook,0
TRX17C01251,CART0148,2025-06-16 12:18:57,214.01,Presencial,Cartão de Crédito,Rolândia,Brasil,Celular,0
TRX17C01252,CART0067,2025-06-12 07:57:22,2294.11,Presencial,Cartão de Crédito,Rolândia,Brasil,Desconhecido,0
TRX17C01253,CART0140,2025-06-13 02:36:11,2230.71,Online,Cartão de Crédito,Arapongas,Brasil,Desconhecido,0
TRX17C01254,CART0008,2025-06-22 21:42:31,2942.87,Presencial,Cartão de Débito,Ibiporã,Brasil,Celular,0
TRX17C01255,CART0199,2025-06-16 12:26:05,2760.98,Presencial,Cartão de Débito,Salvador,Brasil,Notebook,0
TRX17C01256,CART0070,2025-06-26 13:02:57,119.14,Online,Cartão de Débito,Fortaleza,Brasil,POS,0
TRX17C01257,CART0066,2025-06-25 16:42:24,2808.03,Presencial,Cartão de Débito,Arapongas,Brasil,POS,0
TRX17C01258,CART0129,2025-06-11 01:23:35,2862.73,Presencial,Cartão de Débito,Rolândia,Brasil,POS,0
TRX17C01259,CART0056,2025-06-13 16:35:45,2234.35,Presencial,Cartão de Débito,Cambé,Brasil,Celular,0
TRX17C01260,CART0074,2025-06-30 10:14:40,1429.97,Presencial,Cartão de Débito,Arapongas,Brasil,Celular,0
TRX17C01261,CART0167,2025-06-27 00:34:24,867.14,Presencial,Cartão de Débito,Rolândia,Brasil,Celular,0
TRX17C01262,CART0006,2025-06-11 22:26:55,2549.04,Online,Cartão de Crédito,Cambé,Brasil,Desconhecido,0
TRX17C01263,CART0183,2025-06-06 08:05:48,1317.07,Online,Cartão de Crédito,Rio de Janeiro,Brasil,Desconhecido,0
TRX17C01264,CART0136,2025-06-19 14:46:02,825.61,Presencial,Cartão de Débito,Curitiba,Brasil,Desconhecido,0
TRX17C01265,CART0041,2025-06-16 03:52:48,1209.28,Online,Cartão de Crédito,Rolândia,Brasil,Desconhecido,0
TRX17C01266,CART0058,2025-06-30 06:45:14,441.01,Online,Cartão de Crédito,Arapongas,Brasil,Celular,0
TRX17C01267,CART0189,2025-06-22 16:53:17,2532.87,Presencial,Cartão de Débito,Arapongas,Brasil,POS,0
TRX17C01268,CART0034,2025-06-06 14:59:18,460.1,Presencial,Cartão de Débito,Arapongas,Brasil,POS,0
TRX17C01269,CART0166,2025-06-30 03:40:12,2069.53,Presencial,Cartão de Crédito,Ibiporã,Brasil,Notebook,0
TRX17C01270,CART0128,2025-06-09 11:59:50,240.03,Presencial,Cartão de Crédito,Londrina,Brasil,POS,0
TRX17C01271,CART0134,2025-06-14 10:36:14,2286.65,Online,Cartão de Débito,Cambé,Brasil,POS,0
TRX17C01272,CART0130,2025-06-03 03:24:38,692.75,Online,Cartão de Débito,Rolândia,Brasil,POS,0
TRX17C01273,CART0171,2025-06-10 22:09:17,1217.97,Presencial,Cartão de Débito,Desconhecido,Estados Unidos,Notebook,0
TRX17C01274,CART0008,2025-06-24 19:19:21,1823.79,Presencial,Cartão de Débito,Rolândia,Brasil,Notebook,0
TRX17C01275,CART0188,2025-06-22 14:05:06,345.08,Presencial,Cartão de Crédito,Arapongas,Brasil,POS,0
TRX17C01276,CART0141,2025-06-04 14:52:28,2236.88,Online,Cartão de Crédito,São Paulo,Brasil,Notebook,0
TRX17C01277,CART0062,2025-06-06 09:52:17,37.1,Online,Cartão de Débito,Cambé,Brasil,POS,0
TRX17C01278,CART0092,2025-06-22 19:26:30,64.68,Presencial,Cartão de Débito,Londrina,Brasil,Notebook,0
TRX17C01279,CART0081,2025-06-07 22:38:53,1133.89,Online,Cartão de Crédito,Curitiba,Brasil,Celular,0
TRX17C01280,CART0173,2025-06-10 15:58:07,1899.06,Online,Cartão de Crédito,Desconhecido,Estados Unidos,POS,0
TRX17C01281,CART0169,2025-06-16 02:01:00,2619.68,Online,Cartão de Crédito,Desconhecido,Portugal,Notebook,0
TRX17C01282,CART0128,2025-06-08 11:34:37,599.26,Online,Cartão de Débito,Ibiporã,Brasil,POS,0
TRX17C01283,CART0004,2025-06-06 16:20:22,1407.88,Online,Cartão de Crédito,Desconhecido,Argentina,Notebook,0
TRX17C01284,CART0113,2025-06-28 03:04:23,881.04,Presencial,Cartão de Crédito,Londrina,Brasil,Desconhecido,0
TRX17C01285,CART0122,2025-06-12 15:33:18,2868.45,Presencial,Cartão de Crédito,Arapongas,Brasil,Notebook,0
TRX17C01286,CART0087,2025-06-16 07:34:34,2332.63,Online,Cartão de Débito,Salvador,Brasil,Celular,0
TRX17C01287,CART0081,2025-06-27 16:29:19,2928.36,Online,Cartão de Débito,Salvador,Brasil,Celular,0
TRX17C01288,CART0141,2025-06-19 12:31:13,2645.76,Presencial,Cartão de Crédito,Cambé,Brasil,POS,0
TRX17C01289,CART0076,2025-06-17 23:27:15,573.24,Presencial,Cartão de Débito,Ibiporã,Brasil,POS,0
TRX17C01290,CART0144,2025-06-11 14:25:12,2049.34,Presencial,Cartão de Crédito,Cambé,Brasil,Desconhecido,0
TRX17C01291,CART0117,2025-06-15 21:58:30,2009.21,Presencial,Cartão de Débito,Cambé,Brasil,POS,0
TRX17C01292,CART0034,2025-06-11 05:27:44,1097.96,Presencial,Cartão de Crédito,Cambé,Brasil,Desconhecido,0
TRX17C01293,CART0113,2025-06-29 23:04:31,478.23,Presencial,Cartão de Crédito,Desconhecido,Argentina,Celular,0
TRX17C01294,CART0004,2025-06-13 00:54:45,1818.89,Online,Cartão de Crédito,Ibiporã,Brasil,Desconhecido,0
TRX17C01295,CART0161,2025-06-07 22:46:20,236.11,Online,Cartão de Débito,Curitiba,Brasil,Desconhecido,0
TRX17C01296,CART0184,2025-06-11 17:36:02,2879.37,Online,Cartão de Débito,Arapongas,Brasil,Desconhecido,0
TRX17C01297,CART0049,2025-06-11 05:50:15,2018.03,Presencial,Cartão de Crédito,Rolândia,Brasil,Celular,1
TRX17C01298,CART0169,2025-06-20 10:44:12,2852.56,Presencial,Cartão de Crédito,Ibiporã,Brasil,Desconhecido,0
TRX17C01299,CART0089,2025-06-09 11:53:49,1908.65,Online,Cartão de Crédito,Ibiporã,Brasil,Notebook,0
TRX17C01300,CART0159,2025-06-12 17:08:42,631.82,Online,Cartão de Débito,Desconhecido,Estados Unidos,POS,0
TRX17C01301,CART0145,2025-06-29 22:59:13,569.19,Presencial,Cartão de Crédito,Desconhecido,Argentina,Celular,0
TRX17C01302,CART0084,2025-06-02 06:06:51,303.3,Presencial,Cartão de Crédito,São Paulo,Brasil,Celular,0
TRX17C01303,CART0187,2025-06-03 21:47:21,1225.76,Online,Cartão de Débito,Arapongas,Brasil,Desconhecido,0
TRX17C01304,CART0006,2025-06-10 00:31:30,1860.28,Online,Cartão de Crédito,Londrina,Brasil,Desconhecido,0
TRX17C01305,CART0123,2025-06-21 06:02:40,782.75,Presencial,Cartão de Crédito,Cambé,Brasil,Desconhecido,0
TRX17C01306,CART0020,2025-06-10 07:51:05,2749.63,Presencial,Cartão de Débito,Cambé,Brasil,Desconhecido,0
TRX17C01307,CART0185,2025-06-24 02:50:40,57.76,Presencial,Cartão de Crédito,Cambé,Brasil,Celular,0
TRX17C01308,CART0041,2025-06-16 00:25:51,1733.03,Online,Cartão de Débito,Ibiporã,Brasil,POS,0
TRX17C01309,CART0148,2025-06-01 01:09:27,1601.06,Presencial,Cartão de Débito,Rolândia,Brasil,POS,0
TRX17C01310,CART0163,2025-06-21 08:07:11,647.35,Online,Cartão de Débito,Cambé,Brasil,Desconhecido,0
TRX17C01311,CART0109,2025-06-29 18:41:28,724.12,Presencial,Cartão de Débito,Rio de Janeiro,Brasil,POS,0
TRX17C01312,CART0021,2025-06-26 08:57:15,2292.99,Presencial,Cartão de Crédito,Londrina,Brasil,Desconhecido,0
TRX17C01313,CART0002,2025-06-07 16:53:02,784.66,Online,Cartão de Crédito,Ibiporã,Brasil,Notebook,0
TRX17C01314,CART0045,2025-06-30 20:31:58,442.36,Presencial,Cartão de Débito,Desconhecido,Portugal,Notebook,0
TRX17C01315,CART0131,2025-06-04 14:11:47,2307.21,Online,Cartão de Crédito,Londrina,Brasil,POS,0
TRX17C01316,CART0142,2025-06-02 02:03:01,587.64,Online,Cartão de Débito,Londrina,Brasil,Celular,0
TRX17C01317,CART0193,2025-06-01 00:28:45,2525.09,Online,Cartão de Crédito,Ibiporã,Brasil,Celular,0
TRX17C01318,CART0071,2025-06-08 23:13:02,1354.11,Presencial,Cartão de Crédito,Rolândia,Brasil,Desconhecido,0
TRX17C01319,CART0028,2025-06-08 08:21:05,893.09,Online,Cartão de Crédito,Ibiporã,Brasil,Notebook,0
TRX17C01320,CART0090,2025-06-19 11:11:24,975.88,Presencial,Cartão de Débito,Curitiba,Brasil,POS,0
TRX17C01321,CART0106,2025-06-10 02:36:12,1323.02,Online,Cartão de Crédito,Ibiporã,Brasil,POS,0
TRX17C01322,CART0148,2025-06-07 19:38:07,1273.92,Presencial,Cartão de Crédito,Desconhecido,Portugal,POS,0
TRX17C01323,CART0148,2025-06-05 18:57:25,1349.59,Online,Cartão de Crédito,Fortaleza,Brasil,POS,0
TRX17C01324,CART0144,2025-06-15 06:21:00,2767.97,Presencial,Cartão de Débito,Ibiporã,Brasil,POS,0
TRX17C01325,CART0025,2025-06-13 11:51:55,955.8,Presencial,Cartão de Crédito,Londrina,Brasil,Celular,0
TRX17C01326,CART0050,2025-06-01 12:33:17,2990.52,Presencial,Cartão de Crédito,Rolândia,Brasil,Notebook,0
TRX17C01327,CART0046,2025-06-23 16:16:03,2656.62,Presencial,Cartão de Débito,Arapongas,Brasil,Notebook,0
TRX17C01328,CART0045,2025-06-16 22:48:02,1797.99,Online,Cartão de Débito,Arapongas,Brasil,Desconhecido,0
TRX17C01329,CART0048,2025-06-02 16:05:48,957.61,Online,Cartão de Crédito,Arapongas,Brasil,Notebook,0
TRX17C01330,CART0115,2025-06-26 23:42:03,1199.72,Online,Cartão de Crédito,Ibiporã,Brasil,Notebook,0
TRX17C01331,CART0089,2025-06-25 03:59:10,1004.83,Online,Cartão de Crédito,Ibiporã,Brasil,Celular,0
TRX17C01332,CART0094,2025-06-28 23:01:00,1924.3,Presencial,Cartão de Crédito,Arapongas,Brasil,Notebook,0
TRX17C01333,CART0036,2025-06-01 01:34:28,602.97,Online,Cartão de Débito,Londrina,Brasil,Desconhecido,0
TRX17C01334,CART0071,2025-06-25 10:31:27,1557.96,Online,Cartão de Débito,Rolândia,Brasil,Celular,0
TRX17C01335,CART0038,2025-06-13 03:10:24,1710.04,Presencial,Cartão de Crédito,Desconhecido,Estados Unidos,Notebook,0
TRX17C01336,CART0191,2025-06-11 22:55:44,1357.85,Presencial,Cartão de Crédito,Curitiba,Brasil,Notebook,0
TRX17C01337,CART0093,2025-06-17 06:51:14,2041.93,Online,Cartão de Débito,Fortaleza,Brasil,POS,0
TRX17C01338,CART0148,2025-06-04 19:00:27,2604.13,Online,Cartão de Crédito,Arapongas,Brasil,POS,0
TRX17C01339,CART0178,2025-06-04 06:36:56,1246.81,Presencial,Cartão de Crédito,Cambé,Brasil,POS,0
TRX17C01340,CART0074,2025-06-07 06:20:59,1679.13,Online,Cartão de Crédito,Fortaleza,Brasil,POS,0
TRX17C01341,CART0140,2025-06-12 04:50:52,1053.63,Online,Cartão de Crédito,Arapongas,Brasil,POS,0
TRX17C01342,CART0196,2025-06-23 00:35:36,138.13,Presencial,Cartão de Crédito,Londrina,Brasil,Celular,0
TRX17C01343,CART0050,2025-06-17 02:44:34,2506.89,Online,Cartão de Crédito,Ibiporã,Brasil,POS,0
TRX17C01344,CART0151,2025-06-24 21:44:38,1395.57,Online,Cartão de Débito,Arapongas,Brasil,POS,0
TRX17C01345,CART0177,2025-06-09 02:28:11,791.58,Presencial,Cartão de Débito,Cambé,Brasil,POS,0
TRX17C01346,CART0096,2025-06-18 18:03:49,1151.48,Online,Cartão de Débito,Curitiba,Brasil,Notebook,0
TRX17C01347,CART0091,2025-06-14 09:09:47,2034.63,Presencial,Cartão de Débito,Arapongas,Brasil,Desconhecido,0
TRX17C01348,CART0102,2025-06-29 19:28:24,2748.16,Presencial,Cartão de Débito,Londrina,Brasil,POS,0
TRX17C01349,CART0106,2025-06-09 22:24:54,1412.96,Online,Cartão de Débito,Fortaleza,Brasil,Notebook,0
TRX17C01350,CART0084,2025-06-10 11:39:51,2411.7,Presencial,Cartão de Débito,Londrina,Brasil,Celular,0
TRX17C01351,CART0051,2025-06-17 08:45:20,756.57,Presencial,Cartão de Débito,Arapongas,Brasil,POS,0
TRX17C01352,CART0006,2025-06-24 17:34:11,469.09,Presencial,Cartão de Crédito,Rolândia,Brasil,Celular,0
TRX17C01353,CART0154,2025-06-19 10:27:40,1984.61,Online,Cartão de Crédito,Fortaleza,Brasil,POS,0
TRX17C01354,CART0081,2025-06-15 09:56:07,1345.68,Presencial,Cartão de Crédito,Fortaleza,Brasil,Celular,0
TRX17C01355,CART0051,2025-06-13 16:41:23,302.69,Presencial,Cartão de Débito,Curitiba,Brasil,Notebook,0
TRX17C01356,CART0034,2025-06-02 09:38:46,2191.93,Online,Cartão de Crédito,Salvador,Brasil,Notebook,0
TRX17C01357,CART0094,2025-06-16 23:47:19,1425.82,Online,Cartão de Crédito,Fortaleza,Brasil,Desconhecido,0
TRX17C01358,CART0185,2025-06-07 22:00:27,1189.32,Online,Cartão de Débito,Londrina,Brasil,Notebook,0
TRX17C01359,CART0138,2025-06-14 18:51:09,110.0,Presencial,Cartão de Débito,Rolândia,Brasil,Notebook,0
TRX17C01360,CART0010,2025-06-24 13:00:24,586.06,Online,Cartão de Débito,Arapongas,Brasil,Celular,0
TRX17C01361,CART0027,2025-06-25 10:35:21,1478.89,Presencial,Cartão de Crédito,Cambé,Brasil,Desconhecido,0
TRX17C01362,CART0147,2025-06-27 17:01:28,1618.32,Online,Cartão de Débito,Arapongas,Brasil,POS,0
TRX17C01363,CART0113,2025-06-08 18:53:41,2393.63,Online,Cartão de Débito,Londrina,Brasil,Desconhecido,0
TRX17C01364,CART0009,2025-06-16 23:18:10,852.41,Online,Cartão de Crédito,Cambé,Brasil,Desconhecido,0
TRX17C01365,CART0196,2025-06-07 01:53:42,1369.22,Presencial,Cartão de Crédito,Cambé,Brasil,POS,0
TRX17C01366,CART0006,2025-06-08 20:01:48,200.99,Online,Cartão de Crédito,Desconhecido,México,Notebook,0
TRX17C01367,CART0175,2025-06-30 11:29:39,2429.35,Presencial,Cartão de Crédito,Arapongas,Brasil,POS,0
TRX17C01368,CART0191,2025-06-10 14:45:44,1862.83,Presencial,Cartão de Débito,Arapongas,Brasil,Notebook,0
TRX17C01369,CART0103,2025-06-27 00:59:44,1395.18,Online,Cartão de Débito,Arapongas,Brasil,POS,0
TRX17C01370,CART0162,2025-06-11 22:31:27,2958.56,Presencial,Cartão de Crédito,Ibiporã,Brasil,Celular,0
TRX17C01371,CART0183,2025-06-10 15:54:01,2619.18,Online,Cartão de Crédito,Salvador,Brasil,Notebook,0
TRX17C01372,CART0062,2025-06-30 02:03:33,1634.8,Presencial,Cartão de Crédito,Fortaleza,Brasil,Notebook,0
TRX17C01373,CART0085,2025-06-22 16:26:02,1103.92,Online,Cartão de Débito,Rolândia,Brasil,POS,0
TRX17C01374,CART0082,2025-06-06 08:48:10,446.22,Online,Cartão de Crédito,Desconhecido,Argentina,Desconhecido,0
TRX17C01375,CART0121,2025-06-01 08:00:03,2292.7,Online,Cartão de Débito,Cambé,Brasil,POS,0
TRX17C01376,CART0048,2025-06-18 13:38:28,1812.03,Online,Cartão de Crédito,Fortaleza,Brasil,POS,0
TRX17C01377,CART0195,2025-06-22 10:20:30,624.84,Online,Cartão de Débito,Rolândia,Brasil,Desconhecido,0
TRX17C01378,CART0020,2025-06-04 08:19:50,467.14,Presencial,Cartão de Débito,Cambé,Brasil,Desconhecido,0
