id_transacao,id_cliente,data_transacao,valor,tipo_transacao,canal,cidade_transacao,pais_transacao,dispositivo,flag_fraude_confirmada
TRX17B02916,CART0079,2025-05-24 19:12:33,1067.57,Presencial,Cartão de Débito,Rolândia,Brasil,Celular,0
TRX17B02917,CART0114,2025-05-01 15:22:04,1365.28,Online,Cartão de Crédito,São Paulo,Brasil,Desconhecido,0
TRX17B02918,CART0116,2025-05-26 07:46:52,1505.29,Online,Cartão de Crédito,Ibiporã,Brasil,Notebook,0
TRX17B02919,CART0102,2025-05-08 15:49:55,81.12,Presencial,Cartão de Débito,Londrina,Brasil,Celular,0
TRX17B02920,CART0118,2025-05-24 10:30:12,2671.86,Presencial,Cartão de Crédito,Rolândia,Brasil,Notebook,0
TRX17B02921,CART0095,2025-05-13 00:20:35,2421.74,Online,Cartão de Crédito,Curitiba,Brasil,Desconhecido,0
TRX17B02922,CART0179,2025-05-18 04:19:31,286.82,Online,Cartão de Débito,São Paulo,Brasil,Notebook,0
TRX17B02923,CART0018,2025-05-20 19:30:22,309.96,Presencial,Cartão de Débito,Ibiporã,Brasil,Desconhecido,0
TRX17B02924,CART0145,2025-05-16 11:10:27,1669.88,Presencial,Cartão de Débito,Curitiba,Brasil,POS,0
TRX17B02925,CART0032,2025-05-25 15:44:15,1613.64,Online,Cartão de Crédito,Cambé,Brasil,Notebook,0
TRX17B02926,CART0107,2025-05-21 23:37:13,454.58,Presencial,Cartão de Crédito,Curitiba,Brasil,Celular,0
TRX17B02927,CART0020,2025-05-10 08:43:49,2243.39,Presencial,Cartão de Crédito,Ibiporã,Brasil,Desconhecido,0
TRX17B02928,CART0079,2025-05-29 15:35:16,1413.6,Presencial,Cartão de Crédito,Ibiporã,Brasil,POS,0
TRX17B02929,CART0043,2025-05-04 08:35:22,881.66,Presencial,Cartão de Débito,Desconhecido,Portugal,Notebook,0
TRX17B02930,CART0182,2025-05-16 10:20:38,2041.51,Presencial,Cartão de Crédito,Arapongas,Brasil,Notebook,0
TRX17B02931,CART0168,2025-05-07 05:55:35,2579.95,Presencial,Cartão de Débito,Londrina,Brasil,Celular,0
TRX17B02932,CART0137,2025-05-04 21:41:51,793.29,Presencial,Cartão de Crédito,Salvador,Brasil,Notebook,0
TRX17B02933,CART0067,2025-05-05 15:38:53,2315.24,Online,Cartão de Crédito,Fortaleza,Brasil,Notebook,0
TRX17B02934,CART0072,2025-05-10 23:45:56,987.94,Online,Cartão de Débito,Arapongas,Brasil,Desconhecido,0
TRX17B02935,CART0082,2025-05-10 12:07:06,1952.83,Presencial,Cartão de Crédito,Arapongas,Brasil,Celular,0
TRX17B02936,CART0093,2025-05-27 13:24:16,1884.08,Presencial,Cartão de Débito,Desconhecido,México,POS,0
TRX17B02937,CART0193,2025-05-17 22:02:05,2091.32,Presencial,Cartão de Débito,Salvador,Brasil,Notebook,0
TRX17B02938,CART0013,2025-05-04 14:04:32,2839.92,Online,Cartão de Crédito,Rolândia,Brasil,Notebook,0
TRX17B02939,CART0136,2025-05-13 05:56:01,2932.52,Online,Cartão de Débito,Fortaleza,Brasil,Desconhecido,0
TRX17B02940,CART0198,2025-05-03 08:26:52,2445.26,Online,Cartão de Débito,Londrina,Brasil,Desconhecido,0
TRX17B02941,CART0092,2025-05-15 12:19:04,1377.69,Presencial,Cartão de Débito,Londrina,Brasil,Celular,0
TRX17B02942,CART0051,2025-05-14 09:47:21,900.06,Presencial,Cartão de Crédito,Rolândia,Brasil,Celular,0
TRX17B02943,CART0087,2025-05-04 02:22:06,2703.77,Presencial,Cartão de Débito,Arapongas,Brasil,POS,0
TRX17B02944,CART0134,2025-05-20 03:53:44,2722.72,Presencial,Cartão de Débito,Londrina,Brasil,Celular,0
TRX17B02945,CART0142,2025-05-05 06:39:07,1814.92,Online,Cartão de Crédito,Londrina,Brasil,POS,0
TRX17B02946,CART0138,2025-05-19 11:42:26,1391.67,Online,Cartão de Crédito,Rolândia,Brasil,Desconhecido,0
TRX17B02947,CART0116,2025-05-13 00:39:55,622.67,Presencial,Cartão de Débito,Rolândia,Brasil,Celular,0
TRX17B02948,CART0070,2025-05-13 00:26:13,1734.64,Presencial,Cartão de Crédito,Londrina,Brasil,Notebook,0
TRX17B02949,CART0196,2025-05-17 04:33:24,1097.07,Online,Cartão de Crédito,Fortaleza,Brasil,Notebook,0
TRX17B02950,CART0186,2025-05-21 14:47:49,2824.98,Online,Cartão de Débito,Rio de Janeiro,Brasil,POS,0
TRX17B02951,CART0059,2025-05-19 03:47:39,2861.14,Online,Cartão de Crédito,Ibiporã,Brasil,Desconhecido,0
TRX17B02952,CART0041,2025-05-23 01:46:55,935.04,Presencial,Cartão de Crédito,Londrina,Brasil,POS,0
TRX17B02953,CART0052,2025-05-25 05:26:32,68.41,Online,Cartão de Crédito,Ibiporã,Brasil,Celular,0
TRX17B02954,CART0148,2025-05-19 22:04:22,2353.55,Online,Cartão de Débito,Cambé,Brasil,Desconhecido,0
TRX17B02955,CART0016,2025-05-24 08:35:59,1193.36,Online,Cartão de Débito,Desconhecido,Portugal,POS,0
TRX17B02956,CART0108,2025-05-25 11:59:09,2442.62,Presencial,Cartão de Débito,Desconhecido,Estados Unidos,Desconhecido,0
TRX17B02957,CART0043,2025-05-26 02:49:19,275.77,Online,Cartão de Débito,Arapongas,Brasil,POS,0
TRX17B02958,CART0022,2025-05-07 09:57:45,1639.5,Presencial,Cartão de Crédito,Ibiporã,Brasil,POS,0
TRX17B02959,CART0075,2025-05-14 18:54:49,515.11,Online,Cartão de Crédito,Rolândia,Brasil,Desconhecido,0
TRX17B02960,CART0069,2025-05-10 16:02:49,2369.28,Presencial,Cartão de Crédito,Ibiporã,Brasil,POS,0
TRX17B02961,CART0088,2025-05-30 15:11:14,2616.92,Presencial,Cartão de Débito,Rolândia,Brasil,POS,0
TRX17B02962,CART0118,2025-05-18 22:41:08,1952.12,Presencial,Cartão de Crédito,Rolândia,Brasil,POS,0
TRX17B02963,CART0084,2025-05-10 11:42:37,2964.25,Online,Cartão de Débito,Desconhecido,Argentina,POS,1
TRX17B02964,CART0158,2025-05-21 14:35:41,186.75,Online,Cartão de Crédito,Londrina,Brasil,Notebook,0
TRX17B02965,CART0147,2025-05-30 01:40:39,2565.7,Presencial,Cartão de Crédito,Arapongas,Brasil,POS,0
TRX17B02966,CART0167,2025-05-13 23:20:36,2099.69,Online,Cartão de Débito,Cambé,Brasil,Desconhecido,0
TRX17B02967,CART0185,2025-05-20 20:51:59,64.58,Presencial,Cartão de Débito,Cambé,Brasil,POS,0
TRX17B02968,CART0156,2025-05-17 05:02:07,2092.14,Online,Cartão de Débito,Ibiporã,Brasil,Notebook,0
TRX17B02969,CART0103,2025-05-26 10:46:46,271.99,Presencial,Cartão de Crédito,Rolândia,Brasil,POS,0
TRX17B02970,CART0064,2025-05-24 23:20:24,1958.35,Online,Cartão de Crédito,Ibiporã,Brasil,Notebook,0
TRX17B02971,CART0153,2025-05-26 20:25:00,414.35,Presencial,Cartão de Débito,Rolândia,Brasil,POS,0
TRX17B02972,CART0122,2025-05-15 16:57:12,2626.25,Presencial,Cartão de Débito,Arapongas,Brasil,POS,0
TRX17B02973,CART0132,2025-05-04 19:03:55,1475.39,Presencial,Cartão de Débito,Cambé,Brasil,Notebook,0
TRX17B02974,CART0094,2025-05-20 08:27:35,309.59,Online,Cartão de Débito,Desconhecido,Portugal,Desconhecido,0
TRX17B02975,CART0096,2025-05-10 08:20:15,2978.72,Presencial,Cartão de Débito,Rolândia,Brasil,Desconhecido,0
TRX17B02976,CART0143,2025-05-16 09:33:57,114.49,Presencial,Cartão de Débito,Cambé,Brasil,Notebook,0
TRX17B02977,CART0008,2025-05-03 01:29:49,2012.83,Online,Cartão de Crédito,Arapongas,Brasil,Desconhecido,0
TRX17B02978,CART0089,2025-05-02 15:36:16,755.07,Presencial,Cartão de Débito,Cambé,Brasil,Desconhecido,0
TRX17B02979,CART0188,2025-05-28 22:10:12,2693.34,Presencial,Cartão de Débito,Rolândia,Brasil,Notebook,0
TRX17B02980,CART0037,2025-05-23 01:26:22,588.9,Online,Cartão de Crédito,Londrina,Brasil,Desconhecido,0
TRX17B02981,CART0100,2025-05-14 19:23:37,967.32,Online,Cartão de Débito,Cambé,Brasil,Celular,0
TRX17B02982,CART0015,2025-05-07 09:51:03,1364.22,Online,Cartão de Débito,Londrina,Brasil,Notebook,0
TRX17B02983,CART0157,2025-05-13 13:47:16,1742.86,Online,Cartão de Crédito,Desconhecido,Estados Unidos,Desconhecido,0
TRX17B02984,CART0194,2025-05-12 12:44:29,52.1,Online,Cartão de Crédito,Londrina,Brasil,Notebook,0
TRX17B02985,CART0074,2025-05-26 00:41:44,66.65,Online,Cartão de Débito,Arapongas,Brasil,Desconhecido,0
TRX17B02986,CART0103,2025-05-25 10:25:50,2827.63,Presencial,Cartão de Débito,Arapongas,Brasil,Celular,0
TRX17B02987,CART0184,2025-05-09 05:00:51,844.73,Presencial,Cartão de Crédito,Rio de Janeiro,Brasil,POS,0
TRX17B02988,CART0112,2025-05-20 08:40:53,219.96,Online,Cartão de Débito,Arapongas,Brasil,Desconhecido,0
TRX17B02989,CART0066,2025-05-21 08:33:30,2360.04,Presencial,Cartão de Débito,Cambé,Brasil,Notebook,0
TRX17B02990,CART0068,2025-05-16 20:47:05,52.84,Presencial,Cartão de Débito,Ibiporã,Brasil,Desconhecido,0
TRX17B02991,CART0026,2025-05-28 03:23:58,1216.8,Online,Cartão de Crédito,Rolândia,Brasil,Notebook,0
TRX17B02992,CART0180,2025-05-14 22:10:08,2183.49,Online,Cartão de Crédito,Rio de Janeiro,Brasil,POS,0
TRX17B02993,CART0006,2025-05-21 03:59:38,2832.81,Online,Cartão de Crédito,Cambé,Brasil,POS,0
TRX17B02994,CART0082,2025-05-09 22:02:30,289.43,Presencial,Cartão de Débito,Curitiba,Brasil,Desconhecido,0
TRX17B02995,CART0176,2025-05-16 19:12:36,306.69,Presencial,Cartão de Débito,Ibiporã,Brasil,Celular,0
TRX17B02996,CART0171,2025-05-09 09:53:19,834.31,Online,Cartão de Crédito,Cambé,Brasil,POS,0
TRX17B02997,CART0008,2025-05-16 19:49:46,1235.88,Online,Cartão de Crédito,Arapongas,Brasil,Notebook,0
TRX17B02998,CART0012,2025-05-15 03:49:55,142.71,Online,Cartão de Crédito,Cambé,Brasil,Desconhecido,0
TRX17B02999,CART0003,2025-05-03 17:26:40,2330.21,Presencial,Cartão de Débito,Londrina,Brasil,POS,0
TRX17B03000,CART0108,2025-05-14 12:54:14,725.52,Online,Cartão de Crédito,São Paulo,Brasil,Desconhecido,0
TRX17B03001,CART0147,2025-05-22 01:21:25,2946.11,Online,Cartão de Débito,Cambé,Brasil,Desconhecido,0
TRX17B03002,CART0007,2025-05-29 06:18:54,2329.76,Presencial,Cartão de Débito,Londrina,Brasil,POS,0
TRX17B03003,CART0062,2025-05-12 13:27:32,1621.34,Online,Cartão de Crédito,Rolândia,Brasil,Desconhecido,0
TRX17B03004,CART0043,2025-05-08 19:09:42,1710.14,Presencial,Cartão de Débito,São Paulo,Brasil,POS,0
TRX17B03005,CART0029,2025-05-11 01:12:53,2790.31,Online,Cartão de Crédito,Ibiporã,Brasil,Desconhecido,0
TRX17B03006,CART0034,2025-05-20 15:22:48,379.04,Presencial,Cartão de Débito,Arapongas,Brasil,Celular,0
TRX17B03007,CART0109,2025-05-04 21:10:21,318.9,Presencial,Cartão de Crédito,Rolândia,Brasil,POS,0
TRX17B03008,CART0044,2025-05-14 19:57:27,478.71,Online,Cartão de Débito,Ibiporã,Brasil,Desconhecido,0
TRX17B03009,CART0102,2025-05-09 23:32:43,2068.6,Presencial,Cartão de Débito,Ibiporã,Brasil,Notebook,0
TRX17B03010,CART0189,2025-05-12 17:13:23,2043.52,Presencial,Cartão de Débito,Ibiporã,Brasil,Notebook,0
TRX17B03011,CART0081,2025-05-07 03:22:00,617.23,Presencial,Cartão de Débito,Arapongas,Brasil,Notebook,0
TRX17B03012,CART0169,2025-05-04 16:29:01,785.43,Presencial,Cartão de Débito,Arapongas,Brasil,POS,0
TRX17B03013,CART0004,2025-05-20 08:53:34,1705.32,Presencial,Cartão de Débito,Cambé,Brasil,Celular,0
TRX17B03014,CART0009,2025-05-22 04:00:54,2443.76,Presencial,Cartão de Débito,Arapongas,Brasil,POS,0
TRX17B03015,CART0181,2025-05-12 14:51:55,2672.45,Online,Cartão de Débito,Ibiporã,Brasil,Celular,0
TRX17B03016,CART0138,2025-05-18 02:25:47,2406.83,Online,Cartão de Débito,São Paulo,Brasil,Desconhecido,0
TRX17B03017,CART0140,2025-05-15 08:52:41,1065.37,Online,Cartão de Crédito,Rolândia,Brasil,Notebook,0
TRX17B03018,CART0191,2025-05-11 08:09:39,1262.09,Online,Cartão de Crédito,Arapongas,Brasil,POS,0
TRX17B03019,CART0071,2025-05-29 09:45:36,2379.51,Online,Cartão de Crédito,Ibiporã,Brasil,Desconhecido,0
TRX17B03020,CART0017,2025-05-18 11:48:02,1339.56,Presencial,Cartão de Débito,Desconhecido,México,Notebook,0
TRX17B03021,CART0193,2025-05-22 17:54:58,2199.72,Presencial,Cartão de Débito,Ibiporã,Brasil,Celular,0
TRX17B03022,CART0047,2025-05-25 12:44:36,356.07,Presencial,Cartão de Crédito,Curitiba,Brasil,Notebook,0
TRX17B03023,CART0012,2025-05-26 21:06:00,1784.14,Presencial,Cartão de Débito,Rolândia,Brasil,Desconhecido,0
TRX17B03024,CART0150,2025-05-09 20:19:29,1420.75,Presencial,Cartão de Crédito,Salvador,Brasil,Notebook,0
TRX17B03025,CART0101,2025-05-01 17:39:18,2979.52,Online,Cartão de Crédito,Ibiporã,Brasil,POS,0
TRX17B03026,CART0101,2025-05-11 20:34:59,1250.18,Presencial,Cartão de Débito,Ibiporã,Brasil,Notebook,0
TRX17B03027,CART0188,2025-05-20 11:06:25,40.4,Online,Cartão de Débito,Desconhecido,México,POS,0
TRX17B03028,CART0158,2025-05-12 03:23:03,1347.12,Presencial,Cartão de Débito,Ibiporã,Brasil,Celular,0
TRX17B03029,CART0185,2025-05-13 22:08:48,1357.37,Online,Cartão de Crédito,Rolândia,Brasil,Notebook,0
TRX17B03030,CART0065,2025-05-02 17:17:09,758.76,Online,Cartão de Débito,Arapongas,Brasil,Notebook,0
TRX17B03031,CART0079,2025-05-31 18:21:06,2044.58,Online,Cartão de Crédito,Cambé,Brasil,Desconhecido,0
TRX17B03032,CART0084,2025-05-31 08:38:25,604.31,Online,Cartão de Crédito,Arapongas,Brasil,POS,0
TRX17B03033,CART0038,2025-05-12 04:29:38,1726.66,Presencial,Cartão de Crédito,Rolândia,Brasil,Notebook,0
TRX17B03034,CART0108,2025-05-18 19:20:46,2465.56,Presencial,Cartão de Débito,Londrina,Brasil,Celular,0
TRX17B03035,CART0166,2025-05-24 06:01:35,502.73,Presencial,Cartão de Débito,Rolândia,Brasil,Desconhecido,0
TRX17B03036,CART0005,2025-05-19 06:32:04,2017.36,Presencial,Cartão de Débito,Ibiporã,Brasil,Notebook,0
TRX17B03037,CART0061,2025-05-17 04:19:57,1927.39,Presencial,Cartão de Crédito,Londrina,Brasil,POS,0
TRX17B03038,CART0011,2025-05-21 00:28:52,1271.02,Presencial,Cartão de Crédito,Desconhecido,Portugal,Notebook,0
TRX17B03039,CART0047,2025-05-05 09:01:27,1593.16,Online,Cartão de Débito,Rolândia,Brasil,Notebook,0
TRX17B03040,CART0012,2025-05-06 02:32:18,1155.94,Online,Cartão de Débito,Londrina,Brasil,Desconhecido,0
TRX17B03041,CART0070,2025-05-31 19:01:42,45.6,Online,Cartão de Crédito,Londrina,Brasil,Notebook,1
TRX17B03042,CART0054,2025-05-26 14:50:39,887.19,Presencial,Cartão de Crédito,Ibiporã,Brasil,Notebook,0
TRX17B03043,CART0138,2025-05-28 01:50:16,2712.46,Presencial,Cartão de Débito,Salvador,Brasil,Notebook,0
TRX17B03044,CART0119,2025-05-02 12:46:05,947.15,Presencial,Cartão de Crédito,Fortaleza,Brasil,Desconhecido,0
TRX17B03045,CART0061,2025-05-12 13:12:57,1985.6,Online,Cartão de Débito,Cambé,Brasil,Desconhecido,0
TRX17B03046,CART0166,2025-05-26 18:07:20,1088.54,Presencial,Cartão de Débito,Arapongas,Brasil,Desconhecido,0
TRX17B03047,CART0169,2025-05-16 07:55:08,1327.22,Presencial,Cartão de Crédito,Ibiporã,Brasil,Desconhecido,0
TRX17B03048,CART0019,2025-05-22 14:02:33,947.73,Online,Cartão de Débito,Cambé,Brasil,POS,0
TRX17B03049,CART0023,2025-05-18 07:05:44,2176.22,Presencial,Cartão de Crédito,Londrina,Brasil,Desconhecido,0
TRX17B03050,CART0053,2025-05-27 10:07:26,2854.19,Online,Cartão de Crédito,Ibiporã,Brasil,Notebook,0
TRX17B03051,CART0133,2025-05-03 02:44:55,2518.12,Presencial,Cartão de Débito,Rolândia,Brasil,POS,0
TRX17B03052,CART0086,2025-05-30 22:27:14,21.52,Online,Cartão de Débito,Salvador,Brasil,POS,0
TRX17B03053,CART0160,2025-05-30 14:36:36,2304.39,Online,Cartão de Crédito,Arapongas,Brasil,Notebook,0
TRX17B03054,CART0147,2025-05-03 12:55:54,2026.62,Presencial,Cartão de Débito,Ibiporã,Brasil,POS,0
TRX17B03055,CART0072,2025-05-04 02:48:46,2097.75,Online,Cartão de Crédito,Cambé,Brasil,POS,0
TRX17B03056,CART0039,2025-05-05 01:20:05,461.41,Presencial,Cartão de Débito,Curitiba,Brasil,Notebook,0
TRX17B03057,CART0143,2025-05-15 01:21:53,1160.59,Presencial,Cartão de Crédito,Rolândia,Brasil,POS,0
TRX17B03058,CART0110,2025-05-03 01:43:28,1376.47,Online,Cartão de Crédito,Rolândia,Brasil,Celular,0
TRX17B03059,CART0033,2025-05-14 10:11:17,2700.48,Presencial,Cartão de Crédito,Rolândia,Brasil,POS,0
TRX17B03060,CART0115,2025-05-18 01:48:06,2074.42,Online,Cartão de Débito,Curitiba,Brasil,Celular,0
TRX17B03061,CART0124,2025-05-18 00:52:31,881.84,Presencial,Cartão de Crédito,Ibiporã,Brasil,Desconhecido,0
TRX17B03062,CART0074,2025-05-16 18:14:37,1701.95,Presencial,Cartão de Crédito,Ibiporã,Brasil,Celular,0
TRX17B03063,CART0056,2025-05-19 09:29:49,1577.35,Online,Cartão de Crédito,Arapongas,Brasil,Celular,0
TRX17B03064,CART0060,2025-05-07 11:39:37,1277.71,Presencial,Cartão de Débito,Rolândia,Brasil,Desconhecido,0
TRX17B03065,CART0171,2025-05-13 22:43:54,1956.92,Online,Cartão de Débito,Salvador,Brasil,Celular,0
TRX17B03066,CART0127,2025-05-27 16:33:25,156.38,Presencial,Cartão de Débito,Londrina,Brasil,Celular,0
TRX17B03067,CART0036,2025-05-22 12:45:04,275.19,Presencial,Cartão de Débito,Londrina,Brasil,Desconhecido,0
TRX17B03068,CART0074,2025-05-18 03:25:38,474.32,Presencial,Cartão de Crédito,Arapongas,Brasil,POS,0
TRX17B03069,CART0017,2025-05-09 04:38:54,2837.24,Presencial,Cartão de Crédito,Rolândia,Brasil,Notebook,0
TRX17B03070,CART0068,2025-05-14 00:23:43,215.4,Presencial,Cartão de Crédito,Arapongas,Brasil,POS,0
TRX17B03071,CART0116,2025-05-15 16:01:32,340.91,Online,Cartão de Débito,Ibiporã,Brasil,Celular,0
TRX17B03072,CART0090,2025-05-05 22:22:57,1953.45,Online,Cartão de Crédito,Arapongas,Brasil,Celular,0
TRX17B03073,CART0186,2025-05-08 00:01:41,619.8,Online,Cartão de Débito,Londrina,Brasil,Notebook,0
TRX17B03074,CART0184,2025-05-30 02:45:33,2622.74,Presencial,Cartão de Crédito,Rolândia,Brasil,Desconhecido,0
TRX17B03075,CART0070,2025-05-17 19:42:01,2437.44,Online,Cartão de Débito,Arapongas,Brasil,Celular,0
TRX17B03076,CART0045,2025-05-21 16:19:58,2344.62,Online,Cartão de Crédito,Arapongas,Brasil,POS,0
TRX17B03077,CART0096,2025-05-07 04:23:44,518.61,Presencial,Cartão de Débito,Ibiporã,Brasil,Notebook,0
TRX17B03078,CART0073,2025-05-20 18:11:34,421.63,Presencial,Cartão de Crédito,Salvador,Brasil,Celular,0
TRX17B03079,CART0178,2025-05-27 02:06:38,1773.94,Presencial,Cartão de Débito,Londrina,Brasil,POS,0
TRX17B03080,CART0050,2025-05-08 09:28:19,254.71,Presencial,Cartão de Crédito,Curitiba,Brasil,POS,0
TRX17B03081,CART0010,2025-05-21 05:14:43,2392.82,Online,Cartão de Débito,Rolândia,Brasil,Desconhecido,0
TRX17B03082,CART0024,2025-05-18 09:01:52,1721.92,Online,Cartão de Crédito,Salvador,Brasil,Notebook,0
TRX17B03083,CART0020,2025-05-18 00:26:57,94.51,Presencial,Cartão de Crédito,Londrina,Brasil,Notebook,0
TRX17B03084,CART0096,2025-05-17 22:16:28,36.96,Online,Cartão de Débito,Ibiporã,Brasil,Desconhecido,0
TRX17B03085,CART0032,2025-05-21 04:21:15,84.21,Presencial,Cartão de Débito,Rolândia,Brasil,POS,0
TRX17B03086,CART0020,2025-05-05 01:48:20,24.45,Online,Cartão de Débito,Ibiporã,Brasil,Celular,0
TRX17B03087,CART0093,2025-05-19 11:41:25,534.71,Online,Cartão de Débito,Ibiporã,Brasil,Desconhecido,0
TRX17B03088,CART0183,2025-05-13 19:53:17,2579.61,Online,Cartão de Crédito,Cambé,Brasil,Notebook,0
TRX17B03089,CART0155,2025-05-27 14:30:39,456.08,Presencial,Cartão de Débito,Ibiporã,Brasil,Desconhecido,0
TRX17B03090,CART0051,2025-05-31 20:16:19,140.83,Presencial,Cartão de Débito,São Paulo,Brasil,Celular,0
TRX17B03091,CART0197,2025-05-03 07:39:47,850.8,Presencial,Cartão de Débito,Rolândia,Brasil,Desconhecido,0
TRX17B03092,CART0181,2025-05-16 12:39:04,2504.25,Online,Cartão de Crédito,Desconhecido,México,POS,0
TRX17B03093,CART0143,2025-05-16 03:27:09,1324.51,Presencial,Cartão de Crédito,Cambé,Brasil,Desconhecido,0
TRX17B03094,CART0058,2025-05-19 07:02:16,722.12,Online,Cartão de Crédito,São Paulo,Brasil,Desconhecido,0
TRX17B03095,CART0048,2025-05-09 20:21:17,1707.13,Presencial,Cartão de Débito,Cambé,Brasil,POS,0
TRX17B03096,CART0155,2025-05-04 00:51:31,905.07,Online,Cartão de Crédito,Arapongas,Brasil,Notebook,0
TRX17B03097,CART0130,2025-05-04 03:06:37,1037.3,Online,Cartão de Crédito,Arapongas,Brasil,Desconhecido,0
TRX17B03098,CART0054,2025-05-22 06:50:55,805.19,Presencial,Cartão de Débito,Rolândia,Brasil,Celular,0
TRX17B03099,CART0008,2025-05-16 14:32:23,1044.15,Online,Cartão de Débito,Londrina,Brasil,Desconhecido,0
TRX17B03100,CART0156,2025-05-09 17:25:33,126.8,Presencial,Cartão de Débito,Curitiba,Brasil,Notebook,0
TRX17B03101,CART0147,2025-05-01 12:17:45,1669.67,Presencial,Cartão de Crédito,Curitiba,Brasil,POS,0
TRX17B03102,CART0137,2025-05-05 03:16:30,2641.18,Online,Cartão de Débito,Londrina,Brasil,Desconhecido,0
TRX17B03103,CART0033,2025-05-16 08:41:42,2934.15,Online,Cartão de Crédito,Cambé,Brasil,Desconhecido,0
TRX17B03104,CART0194,2025-05-13 22:07:40,363.95,Presencial,Cartão de Crédito,Curitiba,Brasil,Desconhecido,0
TRX17B03105,CART0198,2025-05-24 01:03:28,2105.64,Online,Cartão de Crédito,Salvador,Brasil,Celular,0
TRX17B03106,CART0094,2025-05-21 22:47:10,385.01,Online,Cartão de Débito,São Paulo,Brasil,Notebook,0
TRX17B03107,CART0031,2025-05-28 10:59:23,658.61,Online,Cartão de Crédito,Cambé,Brasil,POS,0
TRX17B03108,CART0116,2025-05-28 16:27:08,1238.88,Presencial,Cartão de Crédito,Cambé,Brasil,POS,0
TRX17B03109,CART0017,2025-05-28 23:15:52,1784.95,Online,Cartão de Crédito,Curitiba,Brasil,Desconhecido,0
TRX17B03110,CART0015,2025-05-12 01:56:12,189.23,Presencial,Cartão de Débito,Arapongas,Brasil,POS,0
TRX17B03111,CART0156,2025-05-09 23:55:10,46.53,Online,Cartão de Crédito,Londrina,Brasil,POS,0
TRX17B03112,CART0003,2025-05-27 08:22:07,111.3,Online,Cartão de Crédito,Londrina,Brasil,Desconhecido,0
TRX17B03113,CART0190,2025-05-03 19:02:50,2862.37,Online,Cartão de Débito,Cambé,Brasil,Celular,0
TRX17B03114,CART0143,2025-05-05 00:07:53,2851.7,Presencial,Cartão de Débito,Rolândia,Brasil,POS,0
TRX17B03115,CART0017,2025-05-17 00:25:25,1570.6,Online,Cartão de Débito,Cambé,Brasil,Celular,0
TRX17B03116,CART0046,2025-05-18 15:27:16,2570.85,Presencial,Cartão de Débito,Ibiporã,Brasil,Desconhecido,0
TRX17B03117,CART0110,2025-05-23 04:24:56,2850.34,Presencial,Cartão de Débito,Londrina,Brasil,POS,0
TRX17B03118,CART0054,2025-05-14 17:01:18,1542.74,Online,Cartão de Crédito,Londrina,Brasil,Celular,0
TRX17B03119,CART0076,2025-05-23 13:54:47,2962.03,Presencial,Cartão de Crédito,Ibiporã,Brasil,POS,0
TRX17B03120,CART0096,2025-05-24 20:25:24,2662.78,Presencial,Cartão de Crédito,Arapongas,Brasil,POS,0
TRX17B03121,CART0061,2025-05-19 04:10:09,1607.1,Online,Cartão de Débito,Londrina,Brasil,Notebook,0
TRX17B03122,CART0122,2025-05-17 07:46:21,1421.62,Presencial,Cartão de Crédito,Rolândia,Brasil,POS,0
TRX17B03123,CART0025,2025-05-09 18:59:26,2442.77,Presencial,Cartão de Débito,Arapongas,Brasil,Desconhecido,0
TRX17B03124,CART0155,2025-05-28 00:02:03,2602.9,Presencial,Cartão de Crédito,Rio de Janeiro,Brasil,Celular,0
TRX17B03125,CART0119,2025-05-11 04:49:05,2893.3,Presencial,Cartão de Crédito,Arapongas,Brasil,POS,0
TRX17B03126,CART0008,2025-05-03 22:05:56,646.21,Online,Cartão de Débito,Cambé,Brasil,POS,0
TRX17B03127,CART0036,2025-05-05 10:16:06,2902.49,Online,Cartão de Débito,Arapongas,Brasil,Celular,0
TRX17B03128,CART0077,2025-05-27 11:42:20,1924.78,Online,Cartão de Crédito,Arapongas,Brasil,POS,0
TRX17B03129,CART0033,2025-05-31 00:03:09,1060.11,Online,Cartão de Débito,Rolândia,Brasil,POS,0
TRX17B03130,CART0110,2025-05-23 22:06:36,1701.03,Online,Cartão de Crédito,Ibiporã,Brasil,Notebook,0
TRX17B03131,CART0199,2025-05-10 22:25:16,1806.82,Online,Cartão de Crédito,Londrina,Brasil,POS,0
TRX17B03132,CART0002,2025-05-08 03:51:44,2392.23,Presencial,Cartão de Débito,Cambé,Brasil,Notebook,0
TRX17B03133,CART0005,2025-05-29 13:56:34,1638.24,Presencial,Cartão de Débito,Rolândia,Brasil,Notebook,0
TRX17B03134,CART0049,2025-05-10 02:06:42,364.79,Online,Cartão de Débito,Ibiporã,Brasil,Notebook,0
TRX17B03135,CART0126,2025-05-21 01:04:00,459.06,Online,Cartão de Crédito,Rolândia,Brasil,Notebook,0
TRX17B03136,CART0039,2025-05-31 01:59:25,905.64,Presencial,Cartão de Crédito,Ibiporã,Brasil,Desconhecido,0
TRX17B03137,CART0197,2025-05-01 18:56:09,41.24,Presencial,Cartão de Débito,Salvador,Brasil,Celular,0
TRX17B03138,CART0181,2025-05-02 10:32:06,2554.79,Online,Cartão de Débito,Rolândia,Brasil,Notebook,0
TRX17B03139,CART0184,2025-05-17 00:21:33,2925.58,Online,Cartão de Crédito,Fortaleza,Brasil,POS,0
